"","Order","Latitude","Biome","Elevation","pH","Clay_silt_c","NDVI_2001_2020_Normalized","Plant_cover_v3","ORC","ORC_stock","POM_C_g_kg","MAOM_C_g_kg","Aromatic_Prop","Alkanes_Prop","Polysaccharide_Prop","Amide_Prop","Soil_respiration","Seasonality","MAXT...19","Aridity...20","Human_influence","Extreme_events","Fire","Aridity_2016_2019...24","MAXT_mean_2016_2019...25","Extreme_events_2016_2019","Population_density_2016_2019...27","Fire_2016_2019","Seasonality_2016_2019","MAXT_anomaly","Seasonality_anomaly","MINP_anomaly","Human_influence1","Extreme_events1","Fire1","Aridity...36","MAXT...37","PSEA","MDR","TSEA","SPEI_1_Extreme_dry_events","SPEI_1_extreme_wet_events","Heatwave_day","Frost","nfertilize","nmanure_gl","hii_v2geo","fire_n","Aridity_2016_2019...49","MAXT_mean_2016_2019...50","TSEA_2016_2019","MDR_2016_2019","PSEA_2016_2019","SPEI_1_Extreme_dry_events_2016_2019","SPEI_1_extreme_wet_events_2016_2019","Frost_2016_2019","Heatwave_day_2016_2019","Fire_Count_2016_2019","Population_density_2016_2019...59","MAXT_difference","PSEA_difference","MDR_difference","TSEA_difference","MINP","MINP_2016_2019","MINP_difference"
"45",63,-19.2688889,"Temperate",1055,5.09,21.92,0.597143696,89.5,11,1.364,NA,NA,18.81255106,7.016354308,1.625681183,11.48553727,NA,0.361508447,0.651442308,0.60145006,0.102192602,0.299390852,0.25,0.971169664,0.626765033,0.182097682,0.00046122,0.5,0.254616644,0.397770277,0.28406162,0.037494674,0.102192602,0.299390852,0.25,-1.107,27.1,88.981,11.8333,210.945,62,18,10.03649635,0,0.72,12.675,14,2,-0.10513,37.425,432.981554,6.424166667,99.53824,6,2,0,10.13356562,1,2.40238,10.325,10.55724,-5.409133333,222.036554,9,15.625,-6.625
"46",64,-19.2688889,"Temperate",1055,4.76,21.92,0.597143696,89.5,23.783,2.949092,NA,NA,17.82439153,8.963585434,3.127253092,11.09924802,NA,0.361508447,0.651442308,0.60145006,0.102192602,0.299390852,0.25,0.971169664,0.626765033,0.182097682,0.00046122,0.5,0.254616644,0.397770277,0.28406162,0.037494674,0.102192602,0.299390852,0.25,-1.107,27.1,88.981,11.8333,210.945,62,18,10.03649635,0,0.72,12.675,14,2,-0.10513,37.425,432.981554,6.424166667,99.53824,6,2,0,10.13356562,1,2.40238,10.325,10.55724,-5.409133333,222.036554,9,15.625,-6.625
"47",65,-19.2688889,"Temperate",1055,5.09,21.92,0.597143696,89.5,7.7678,0.9632072,2.561915175,5.372639495,19.48915039,7.449394518,1.477836174,11.50125259,0.21600057,0.361508447,0.651442308,0.60145006,0.102192602,0.299390852,0.25,0.971169664,0.626765033,0.182097682,0.00046122,0.5,0.254616644,0.397770277,0.28406162,0.037494674,0.102192602,0.299390852,0.25,-1.107,27.1,88.981,11.8333,210.945,62,18,10.03649635,0,0.72,12.675,14,2,-0.10513,37.425,432.981554,6.424166667,99.53824,6,2,0,10.13356562,1,2.40238,10.325,10.55724,-5.409133333,222.036554,9,15.625,-6.625
"48",66,-19.2652778,"Temperate",1055,5.36,28.36,0.538461097,83.5,6.4388,0.7984112,NA,NA,19.1872146,7.806109157,3.195711347,10.81321695,NA,0.364093578,0.65625,0.605345742,0.102192602,0.206477016,0.375,0.971169664,0.647628114,0.18186403,0.00046122,0.5,0.258071178,0.42057891,0.284756034,0.037494674,0.102192602,0.206477016,0.375,-1.0962,27.3,89.1334,11.925,212.854,62,18,9.668508287,0,0.72,12.675,14,3,-0.10513,38.74,438.9891041,6.5425,99.53824,6,2,0,10.13104268,1,2.40238,11.44,10.40484,-5.3825,226.1351041,9,15.625,-6.625
"49",67,-19.2652778,"Temperate",1055,4.89,28.36,0.538461097,83.5,15.551,1.928324,NA,NA,19.40484604,9.232848894,2.922840468,10.86393615,NA,0.364093578,0.65625,0.605345742,0.102192602,0.206477016,0.375,0.971169664,0.647628114,0.18186403,0.00046122,0.5,0.258071178,0.42057891,0.284756034,0.037494674,0.102192602,0.206477016,0.375,-1.0962,27.3,89.1334,11.925,212.854,62,18,9.668508287,0,0.72,12.675,14,3,-0.10513,38.74,438.9891041,6.5425,99.53824,6,2,0,10.13104268,1,2.40238,11.44,10.40484,-5.3825,226.1351041,9,15.625,-6.625
"50",68,-19.2652778,"Temperate",1055,5.05,28.36,0.538461097,83.5,8.7733,1.0878892,5.343800135,7.836114955,20.14393157,8.52128003,2.556878301,11.04232218,0.244938874,0.364093578,0.65625,0.605345742,0.102192602,0.206477016,0.375,0.971169664,0.647628114,0.18186403,0.00046122,0.5,0.258071178,0.42057891,0.284756034,0.037494674,0.102192602,0.206477016,0.375,-1.0962,27.3,89.1334,11.925,212.854,62,18,9.668508287,0,0.72,12.675,14,3,-0.10513,38.74,438.9891041,6.5425,99.53824,6,2,0,10.13104268,1,2.40238,11.44,10.40484,-5.3825,226.1351041,9,15.625,-6.625
"51",69,-19.2944444,"Temperate",1036,4.68,24.68,0.45910587,93,16.435,2.07081,NA,NA,18.33625752,10.32685049,2.852375064,11.10683094,NA,0.361011151,0.649038462,0.617465642,0.123697978,0.302067112,0.125,0.973403465,0.601618277,0.191777246,0.00046122,0,0.246391209,0.367392861,0.279061944,0.029257208,0.123697978,0.302067112,0.125,-1.0626,27,90.4248,11.7,208.864,62,18,10.04709576,0,0.72,12.675,18,1,-0.09701,35.84,386.0351535,6.279583333,101.64506,6,2,0,10.23808413,0,2.40238,8.84,11.22026,-5.420416667,177.1711535,7,15.075,-8.075
"52",70,-19.2944444,"Temperate",1036,4.56,24.68,0.45910587,93,13.7265,1.729539,NA,NA,18.31337889,8.582068803,3.030660477,11.19246421,NA,0.361011151,0.649038462,0.617465642,0.123697978,0.302067112,0.125,0.973403465,0.601618277,0.191777246,0.00046122,0,0.246391209,0.367392861,0.279061944,0.029257208,0.123697978,0.302067112,0.125,-1.0626,27,90.4248,11.7,208.864,62,18,10.04709576,0,0.72,12.675,18,1,-0.09701,35.84,386.0351535,6.279583333,101.64506,6,2,0,10.23808413,0,2.40238,8.84,11.22026,-5.420416667,177.1711535,7,15.075,-8.075
"53",71,-19.2944444,"Temperate",1036,4.36,24.68,0.45910587,93,20.728,2.611728,6.516148521,15.3003148,18.45150188,12.47828661,3.120384888,10.72218572,0.295270241,0.361011151,0.649038462,0.617465642,0.123697978,0.302067112,0.125,0.973403465,0.601618277,0.191777246,0.00046122,0,0.246391209,0.367392861,0.279061944,0.029257208,0.123697978,0.302067112,0.125,-1.0626,27,90.4248,11.7,208.864,62,18,10.04709576,0,0.72,12.675,18,1,-0.09701,35.84,386.0351535,6.279583333,101.64506,6,2,0,10.23808413,0,2.40238,8.84,11.22026,-5.420416667,177.1711535,7,15.075,-8.075
"54",81,40.242019,"Arid",1737,6.02,22.16,0.34119913,31,4.7105,0.6170755,NA,NA,19.3913667,5.700925581,3.183131744,11.46220579,NA,0.500406861,0.730769231,0.908379324,0.123080163,0.336363483,0,0.990379801,0.775186419,0.21175671,0.000451869,0,0.449916932,0.521632403,0.324459274,0.14202528,0.123080163,0.336363483,0,-0.2561,30.4,45.2574,16.4083,839.54,44,9,10.03636364,34.23202614,5.995,12.362,14,0,-0.0353,46.78,1036.560931,12.63375,71.89773,1,7,16.91335848,10.03173463,0,2.35367,16.38,26.64033,-3.77455,197.020931,14,2.225,11.775
"55",82,40.242019,"Arid",1737,6.14,22.16,0.34119913,31,25.833,3.384123,NA,NA,18.69278828,8.844576046,3.624194195,10.96682877,NA,0.500406861,0.730769231,0.908379324,0.123080163,0.336363483,0,0.990379801,0.775186419,0.21175671,0.000451869,0,0.449916932,0.521632403,0.324459274,0.14202528,0.123080163,0.336363483,0,-0.2561,30.4,45.2574,16.4083,839.54,44,9,10.03636364,34.23202614,5.995,12.362,14,0,-0.0353,46.78,1036.560931,12.63375,71.89773,1,7,16.91335848,10.03173463,0,2.35367,16.38,26.64033,-3.77455,197.020931,14,2.225,11.775
"56",83,40.242019,"Arid",1737,6.32,22.16,0.34119913,31,27.781,3.639311,10.3382445,20.03383836,19.14684313,10.77992356,3.183159633,10.79779381,0.326646509,0.500406861,0.730769231,0.908379324,0.123080163,0.336363483,0,0.990379801,0.775186419,0.21175671,0.000451869,0,0.449916932,0.521632403,0.324459274,0.14202528,0.123080163,0.336363483,0,-0.2561,30.4,45.2574,16.4083,839.54,44,9,10.03636364,34.23202614,5.995,12.362,14,0,-0.0353,46.78,1036.560931,12.63375,71.89773,1,7,16.91335848,10.03173463,0,2.35367,16.38,26.64033,-3.77455,197.020931,14,2.225,11.775
"57",84,39.190366,"Arid",1452,8.46,25.04,0.177697174,50,5.6814,0.8067588,NA,NA,20.80773251,6.93034019,5.484927704,9.983850807,NA,0.52084554,0.867788462,0.952277892,0.07167191,0.317058174,0,0.995609426,0.922259242,0.203050462,0,0,0.52108273,0.594660939,0.366433654,0.135350092,0.07167191,0.317058174,0,-0.1344,36.1,20.4459,17.5917,1051.5,33,6,9.993753904,40.47457627,0.016,3.746,12,0,-0.01629,56.05,1529.80303,12.36125,67.56976,3,4,20.3657705,9.969803234,0,0,19.95,47.12386,-5.23045,478.30303,13,2.4,10.6
"58",85,39.190366,"Arid",1452,7.84,25.04,0.177697174,50,22.092,3.137064,NA,NA,18.77627147,8.487644248,4.060492925,10.90772022,NA,0.52084554,0.867788462,0.952277892,0.07167191,0.317058174,0,0.995609426,0.922259242,0.203050462,0,0,0.52108273,0.594660939,0.366433654,0.135350092,0.07167191,0.317058174,0,-0.1344,36.1,20.4459,17.5917,1051.5,33,6,9.993753904,40.47457627,0.016,3.746,12,0,-0.01629,56.05,1529.80303,12.36125,67.56976,3,4,20.3657705,9.969803234,0,0,19.95,47.12386,-5.23045,478.30303,13,2.4,10.6
"59",86,39.190366,"Arid",1452,8.74,25.04,0.177697174,50,18.437,2.618054,13.71376636,9.703035444,18.03055136,9.929354832,4.138135434,10.86351652,0.346566455,0.52084554,0.867788462,0.952277892,0.07167191,0.317058174,0,0.995609426,0.922259242,0.203050462,0,0,0.52108273,0.594660939,0.366433654,0.135350092,0.07167191,0.317058174,0,-0.1344,36.1,20.4459,17.5917,1051.5,33,6,9.993753904,40.47457627,0.016,3.746,12,0,-0.01629,56.05,1529.80303,12.36125,67.56976,3,4,20.3657705,9.969803234,0,0,19.95,47.12386,-5.23045,478.30303,13,2.4,10.6
"60",87,41.315937,"Arid",1874,8.43,27.46,0.289003261,81.8,11,1.463,NA,NA,18.52497285,8.218320257,4.527879859,10.20113484,NA,0.485784196,0.677884615,0.91335714,0.062416186,0.378817789,0,0.989752576,0.742900206,0.208026569,0.000734157,0,0.450734126,0.525007671,0.335976886,0.132793637,0.062416186,0.378817789,0,-0.2423,28.2,54.994,14.65,859.261,40,15,10.03952569,48.13242784,3.911,7.519,6,0,-0.03758,44.745,1163.424628,11.69791667,71.16479,0,5,24.33228268,10.22312541,0,3.82404,16.545,16.17079,-2.95208333,304.163628,12,1.85,10.15
"61",88,41.315937,"Arid",1874,7.63,27.46,0.289003261,81.8,9.8988,1.3165404,NA,NA,18.20248376,9.70733579,4.921825743,10.0004049,NA,0.485784196,0.677884615,0.91335714,0.062416186,0.378817789,0,0.989752576,0.742900206,0.208026569,0.000734157,0,0.450734126,0.525007671,0.335976886,0.132793637,0.062416186,0.378817789,0,-0.2423,28.2,54.994,14.65,859.261,40,15,10.03952569,48.13242784,3.911,7.519,6,0,-0.03758,44.745,1163.424628,11.69791667,71.16479,0,5,24.33228268,10.22312541,0,3.82404,16.545,16.17079,-2.95208333,304.163628,12,1.85,10.15
"62",89,41.315937,"Arid",1874,7.25,27.46,0.289003261,81.8,17.112,2.275896,7.069170236,9.383928807,18.66987488,9.677691699,3.658247851,10.50617508,0.33829651,0.485784196,0.677884615,0.91335714,0.062416186,0.378817789,0,0.989752576,0.742900206,0.208026569,0.000734157,0,0.450734126,0.525007671,0.335976886,0.132793637,0.062416186,0.378817789,0,-0.2423,28.2,54.994,14.65,859.261,40,15,10.03952569,48.13242784,3.911,7.519,6,0,-0.03758,44.745,1163.424628,11.69791667,71.16479,0,5,24.33228268,10.22312541,0,3.82404,16.545,16.17079,-2.95208333,304.163628,12,1.85,10.15
"63",99,39.8291,"Arid",1603,8.46,31.54,0.330966522,75,4.4629,0.6114173,NA,NA,19.19861596,6.955102107,3.513289053,10.10309195,NA,0.512978899,0.754807692,0.92035494,0.366981142,0.322298825,0,0.99126837,0.849357449,0.235343275,0,0,0.496978685,0.596808837,0.350032581,0.125976424,0.366981142,0.322298825,0,-0.2229,31.4,48.1872,16.225,894.38,43,7,9.889394925,45.85635359,15.107,2.319,56,0,-0.03207,51.455,1196.581053,13.65083333,71.34515,1,7,22.27692831,10.14005179,0,0,20.055,23.15795,-2.57416667,302.201053,11,2.05,8.95
"64",100,39.8291,"Arid",1603,8.14,31.54,0.330966522,75,8.312,1.138744,NA,NA,19.04183319,8.395896531,5.13705658,9.465447844,NA,0.512978899,0.754807692,0.92035494,0.366981142,0.322298825,0,0.99126837,0.849357449,0.235343275,0,0,0.496978685,0.596808837,0.350032581,0.125976424,0.366981142,0.322298825,0,-0.2229,31.4,48.1872,16.225,894.38,43,7,9.889394925,45.85635359,15.107,2.319,56,0,-0.03207,51.455,1196.581053,13.65083333,71.34515,1,7,22.27692831,10.14005179,0,0,20.055,23.15795,-2.57416667,302.201053,11,2.05,8.95
"65",101,39.8291,"Arid",1603,7.98,31.54,0.330966522,75,70.34433333,9.637173667,58.14640059,20.76769402,16.0440446,14.15383105,6.726553056,10.27978208,0.64267846,0.512978899,0.754807692,0.92035494,0.366981142,0.322298825,0,0.99126837,0.849357449,0.235343275,0,0,0.496978685,0.596808837,0.350032581,0.125976424,0.366981142,0.322298825,0,-0.2229,31.4,48.1872,16.225,894.38,43,7,9.889394925,45.85635359,15.107,2.319,56,0,-0.03207,51.455,1196.581053,13.65083333,71.34515,1,7,22.27692831,10.14005179,0,0,20.055,23.15795,-2.57416667,302.201053,11,2.05,8.95
"66",102,42.44511,"Continental",199,7.94,57.58,0.51473087,99.89,21.686,2.775808,NA,NA,18.96324727,10.79580233,3.896436367,10.45722447,NA,0.361425423,0.682692308,0.744219601,0.327555824,0.373427457,0,0.970088527,0.611930827,0.242093255,0.043988019,0,0.29587332,0.352050731,0.297398375,0.296974862,0.327555824,0.373427457,0,-0.7112,28.4,20.7834,10.4,1003.67,3,62,9.989023052,33.05084746,5.743,1.635,56,0,-0.10906,36.49,1073.200077,7.275833333,32.0323,0,10,17.30104246,10.07246377,0,229.12257,8.09,11.2489,-3.124166667,69.530077,44,4.95,39.05
"67",103,42.44511,"Continental",199,7.97,57.58,0.51473087,99.89,25.869,3.311232,NA,NA,18.33138513,10.405512,5.399667379,10.60793538,NA,0.361425423,0.682692308,0.744219601,0.327555824,0.373427457,0,0.970088527,0.611930827,0.242093255,0.043988019,0,0.29587332,0.352050731,0.297398375,0.296974862,0.327555824,0.373427457,0,-0.7112,28.4,20.7834,10.4,1003.67,3,62,9.989023052,33.05084746,5.743,1.635,56,0,-0.10906,36.49,1073.200077,7.275833333,32.0323,0,10,17.30104246,10.07246377,0,229.12257,8.09,11.2489,-3.124166667,69.530077,44,4.95,39.05
"68",104,42.44511,"Continental",199,7.98,57.58,0.51473087,99.89,29.671,3.797888,7.064518666,29.06072862,18.7290327,10.91510311,3.473802311,11.05243604,0.376444068,0.361425423,0.682692308,0.744219601,0.327555824,0.373427457,0,0.970088527,0.611930827,0.242093255,0.043988019,0,0.29587332,0.352050731,0.297398375,0.296974862,0.327555824,0.373427457,0,-0.7112,28.4,20.7834,10.4,1003.67,3,62,9.989023052,33.05084746,5.743,1.635,56,0,-0.10906,36.49,1073.200077,7.275833333,32.0323,0,10,17.30104246,10.07246377,0,229.12257,8.09,11.2489,-3.124166667,69.530077,44,4.95,39.05
"69",108,51.76,"Temperate",94,7.08,54.02,0.598298132,85,70.696,6.998904,NA,NA,19.10316888,13.57823055,5.496804961,10.65159934,NA,0.181680927,0.526442308,0.72221621,0.592932139,0.296608013,0,0.971942691,0.518403935,0.172758432,0.222589479,0,0.236635466,0.364426716,0.376089461,0.263030819,0.592932139,0.296608013,0,-0.7722,21.9,13.9761,7.44167,475.849,14,24,10.04901961,22.88557214,36.97,80.337,54,0,-0.10232,30.595,767.2149916,6.109166667,44.97157,2,5,9.684684685,9.942084942,0,1159.41284,8.695,30.99547,-1.332503333,291.3659916,39,5.925,33.075
"70",109,51.76,"Temperate",94,7.19,54.02,0.598298132,85,79.962,7.916238,25.45432854,57.82566093,18.81715431,12.81573673,5.173730461,10.70902148,0.542297657,0.181680927,0.526442308,0.72221621,0.592932139,0.296608013,0,0.971942691,0.518403935,0.172758432,0.222589479,0,0.236635466,0.364426716,0.376089461,0.263030819,0.592932139,0.296608013,0,-0.7722,21.9,13.9761,7.44167,475.849,14,24,10.04901961,22.88557214,36.97,80.337,54,0,-0.10232,30.595,767.2149916,6.109166667,44.97157,2,5,9.684684685,9.942084942,0,1159.41284,8.695,30.99547,-1.332503333,291.3659916,39,5.925,33.075
"71",110,51.76,"Temperate",94,7.78,54.02,0.598298132,85,43.105,4.267395,6.767563532,39.88616246,20.50707369,11.36553514,3.5803139,11.25455112,0.466082908,0.181680927,0.526442308,0.72221621,0.592932139,0.296608013,0,0.971942691,0.518403935,0.172758432,0.222589479,0,0.236635466,0.364426716,0.376089461,0.263030819,0.592932139,0.296608013,0,-0.7722,21.9,13.9761,7.44167,475.849,14,24,10.04901961,22.88557214,36.97,80.337,54,0,-0.10232,30.595,767.2149916,6.109166667,44.97157,2,5,9.684684685,9.942084942,0,1159.41284,8.695,30.99547,-1.332503333,291.3659916,39,5.925,33.075
"72",114,67.301801,"Continental",4,5.55,15.44,0.328353667,35.66666667,44.811,3.495258,NA,NA,18.37837048,12.11839882,2.638118162,11.46203424,NA,0.168150174,0.367788462,0.402445623,0.172043011,0.362417601,0,0.932721881,0.383071553,0.338696835,0.006949418,0,0.268028471,0.324946303,0.409067393,0.321261184,0.172043011,0.362417601,0,-1.6587,15.3,31.3934,4.85833,515.466,5,50,9.921414538,44.82071713,0,0,32,0,-0.24489,22.065,719.99833,7.467916667,53.97852,4,12,27.33918916,9.95760809,0,36.19778,6.765,22.58512,2.609586667,204.53233,53,9.675,43.325
"73",115,67.301801,"Continental",4,5.92,15.44,0.328353667,35.66666667,119.55,9.3249,NA,NA,16.91484014,15.09165689,3.306914956,10.43158127,NA,0.168150174,0.367788462,0.402445623,0.172043011,0.362417601,0,0.932721881,0.383071553,0.338696835,0.006949418,0,0.268028471,0.324946303,0.409067393,0.321261184,0.172043011,0.362417601,0,-1.6587,15.3,31.3934,4.85833,515.466,5,50,9.921414538,44.82071713,0,0,32,0,-0.24489,22.065,719.99833,7.467916667,53.97852,4,12,27.33918916,9.95760809,0,36.19778,6.765,22.58512,2.609586667,204.53233,53,9.675,43.325
"74",116,67.301801,"Continental",4,4.85,15.44,0.328353667,35.66666667,81.84666667,6.38404,65.92946304,41.66611899,17.07453528,13.87982277,4.684103544,10.29540951,0.24205948,0.168150174,0.367788462,0.402445623,0.172043011,0.362417601,0,0.932721881,0.383071553,0.338696835,0.006949418,0,0.268028471,0.324946303,0.409067393,0.321261184,0.172043011,0.362417601,0,-1.6587,15.3,31.3934,4.85833,515.466,5,50,9.921414538,44.82071713,0,0,32,0,-0.24489,22.065,719.99833,7.467916667,53.97852,4,12,27.33918916,9.95760809,0,36.19778,6.765,22.58512,2.609586667,204.53233,53,9.675,43.325
"75",123,59.85207,"Continental",20,6.12,63.28,0.440646522,65.66666667,49.076,4.760372,NA,NA,16.8147517,12.73429893,5.944954966,10.02807023,NA,0.274906639,0.526442308,0.729322223,0.490014322,0.331842354,0,0.972432367,0.543154054,0.225253332,0.280190362,0,0.33774244,0.396338345,0.388939347,0.204800454,0.490014322,0.331842354,0,-0.7525,21.9,29.0718,7.9,753.821,26,16,10.01964637,39.38223938,44.265,4.591,56,0,-0.10054,32.155,1142.699519,7.909166667,45.9859,4,1,29.70557019,10.23093251,0,1459.44141,10.255,16.9141,0.009166667,388.878519,27,4.175,22.825
"76",124,59.85207,"Continental",20,4.2,63.28,0.440646522,65.66666667,445.18,43.18246,NA,NA,13.41034273,18.83878298,12.8689428,8.72683826,NA,0.274906639,0.526442308,0.729322223,0.490014322,0.331842354,0,0.972432367,0.543154054,0.225253332,0.280190362,0,0.33774244,0.396338345,0.388939347,0.204800454,0.490014322,0.331842354,0,-0.7525,21.9,29.0718,7.9,753.821,26,16,10.01964637,39.38223938,44.265,4.591,56,0,-0.10054,32.155,1142.699519,7.909166667,45.9859,4,1,29.70557019,10.23093251,0,1459.44141,10.255,16.9141,0.009166667,388.878519,27,4.175,22.825
"77",125,59.85207,"Continental",20,5.21,63.28,0.440646522,65.66666667,108.65,10.53905,45.43306229,61.94227954,16.32477024,14.96523057,4.72803882,10.00007099,0.241605761,0.274906639,0.526442308,0.729322223,0.490014322,0.331842354,0,0.972432367,0.543154054,0.225253332,0.280190362,0,0.33774244,0.396338345,0.388939347,0.204800454,0.490014322,0.331842354,0,-0.7525,21.9,29.0718,7.9,753.821,26,16,10.01964637,39.38223938,44.265,4.591,56,0,-0.10054,32.155,1142.699519,7.909166667,45.9859,4,1,29.70557019,10.23093251,0,1459.44141,10.255,16.9141,0.009166667,388.878519,27,4.175,22.825
"78",129,46.50694444,"Temperate",140,4.87,54.52,0.709990899,86.25,29.1,3.6084,NA,NA,16.53682117,10.69424145,4.17776264,10.05982936,NA,0.239553827,0.596153846,0.759080908,0.614702801,0.304513673,0,0.980514765,0.643661748,0.245912112,0.025578786,0,0.301096804,0.466605298,0.390048561,0.265161199,0.614702801,0.304513673,0,-0.67,24.8,18.4665,9.16667,542.904,53,14,10.02109705,12.87671233,71.483,28.953,50,0,-0.07116,38.49,904.4578805,7.237083333,59.78202,6,6,5.311355311,10.10937419,0,133.23349,13.69,41.31552,-1.929586667,361.5538805,41,7.55,33.45
"79",130,46.50694444,"Temperate",140,7.8,54.52,0.709990899,86.25,33.1,4.1044,NA,NA,17.85277532,10.66799526,3.67401167,10.97636464,NA,0.239553827,0.596153846,0.759080908,0.614702801,0.304513673,0,0.980514765,0.643661748,0.245912112,0.025578786,0,0.301096804,0.466605298,0.390048561,0.265161199,0.614702801,0.304513673,0,-0.67,24.8,18.4665,9.16667,542.904,53,14,10.02109705,12.87671233,71.483,28.953,50,0,-0.07116,38.49,904.4578805,7.237083333,59.78202,6,6,5.311355311,10.10937419,0,133.23349,13.69,41.31552,-1.929586667,361.5538805,41,7.55,33.45
"80",131,46.50694444,"Temperate",140,5.21,54.52,0.709990899,86.25,30.249,3.750876,8.753033997,17.00513839,16.89785459,10.76407983,4.478237286,9.985971607,0.150833549,0.239553827,0.596153846,0.759080908,0.614702801,0.304513673,0,0.980514765,0.643661748,0.245912112,0.025578786,0,0.301096804,0.466605298,0.390048561,0.265161199,0.614702801,0.304513673,0,-0.67,24.8,18.4665,9.16667,542.904,53,14,10.02109705,12.87671233,71.483,28.953,50,0,-0.07116,38.49,904.4578805,7.237083333,59.78202,6,6,5.311355311,10.10937419,0,133.23349,13.69,41.31552,-1.929586667,361.5538805,41,7.55,33.45
"81",135,46.30388889,"Temperate",6,7.77,83.64,0.674176818,67.5,78.419,9.959213,NA,NA,19.78440986,14.5957961,11.606309,9.840066384,NA,0.247538167,0.608173077,0.738700718,0.437089292,0.306307283,0,0.977912332,0.59241631,0.222724298,0.008243625,0,0.301351862,0.390303774,0.388469423,0.229512853,0.437089292,0.306307283,0,-0.7265,25.3,27.7997,8.825,531.03,54,14,10.02024291,13.04347826,67.689,25.651,21,0,-0.08062,35.26,818.7556335,7.257916667,71.24285,6,5,4.514024788,10.02283105,0,42.93898,9.96,43.44315,-1.567083333,287.7256335,36,8.825,27.175
"82",136,46.30388889,"Temperate",6,7.82,83.64,0.674176818,67.5,56.026,7.115302,NA,NA,20.13534146,13.34855232,10.50973836,9.580630496,NA,0.247538167,0.608173077,0.738700718,0.437089292,0.306307283,0,0.977912332,0.59241631,0.222724298,0.008243625,0,0.301351862,0.390303774,0.388469423,0.229512853,0.437089292,0.306307283,0,-0.7265,25.3,27.7997,8.825,531.03,54,14,10.02024291,13.04347826,67.689,25.651,21,0,-0.08062,35.26,818.7556335,7.257916667,71.24285,6,5,4.514024788,10.02283105,0,42.93898,9.96,43.44315,-1.567083333,287.7256335,36,8.825,27.175
